Name,Price,Link
"NWT JanSport Trans Super Max Lovely Lemon Fruit Backpack 17"" & 15"" Laptop Sleeve",17.99,https://www.ebay.com/itm/354167840619?hash=item52760c5f6b:g:CfYAAOSwLkVhbMUB&amdata=enc%3AAQAHAAAAsBmdVr1ldUSZCJZnX0SeReakXxoN8x6IwrfzEq%2BE2zrU4pcQII9%2BBphyFQZnFOHxhEwBeyqbsaego%2BwRa6518p9VHYV5JLfVRCrdBdG%2Bwsmns2DC6ToGmNrVZScIBhmPv%2BRb0D1RviEi5qlqL66HVd4RtYhmVn92DBB%2FdrtdkVnIKoaDgb7z2fCEq%2BevX%2Fugixkvwv3OW%2FwquSHnkvkYVPIB1Xw%2F2ZhC2ng%2BZg8%2BNpKg%7Ctkp%3ABk9SR8ikkuz8YA
"Levi's L Pack Standard Backpack, 14"" Laptop Sleeve, D5465-0001 Nwts",18.0,https://www.ebay.com/itm/275043663948?hash=item4009e1404c:g:oDEAAOSw~6pholxo&amdata=enc%3AAQAHAAAAsMZ7IiBXmX6TZ2M2Km87rhBZSPgqbp60yiaFTMFQrt0dso6TIHB2OqoRfacsqDAeCnBWNMHHbthFT6%2BRGTZq8a0BH8G3m9%2FkyiPzll1czJGJwTVmZzD8xtDhNaexlTcp%2FRORncPii3CmYA%2FZjKpBahhNSyIlXV3pcAChoyGzNGLDN0dG6LcEyxSxvkg%2F6CAPhNjdiNA5oQgq%2FamRmD0jrxEeFh6arFo1LBRuQk4PxcxI%7Ctkp%3ABk9SR5zEkez8YA
Dickie’s Tropical Laptop Backpack Travel Bag Palm Leaves Beach Back to School,18.0,https://www.ebay.com/itm/403687907628?hash=item5dfdaca12c:g:x0gAAOSwCphik7WE&amdata=enc%3AAQAHAAAAsFHonekOY%2F8o9JVvJ3kP704wkEJ6mHWtPhGtv8XAk0QysygdmXrGdTqzqf8AJBHbOdbM%2BqRR3k5YG94y%2FFywtDpsTILTRF502838vucdWZ7d54bqW5h5UG8jjRgxBFoKmQIDCnpXvP698DGWTrFCH9Put91KtZ4cDZJ1qgs8RzoAlsZ6HbUEx%2FQGKQGl8YI8rTpQsmq29Ep3tFfc%2Bgke4lF9BUobXwQiL84r4%2FDQBBAA%7Ctkp%3ABk9SR4zPl-z8YA
"Eastsport Unisex Core Excel Backpack, Crystal Blush",18.96,https://www.walmart.com/ip/Eastsport-Unisex-Core-Excel-Backpack-Crystal-Blush/970050220?fulfillmentIntent=Shipping
"Vancropak Water Resistant Backpack for 17inch Laptop,College School Bookbag for Teen Girls Back Pack with USB Charging Port,Canvas Backpack for Women Storage Notebook Daypack for High School Students",18.99,https://www.amazon.com/Vancropak-Resistant-Backpack-Charging-Notebook/dp/B07VF2ZG6W/ref=sr_1_31?keywords=17+inch+laptop+backpack&qid=1666023735&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-31
"Vancropak Water Resistant Backpack for 17inch Laptop,College School Bookbag for Teen Girls Back Pack with USB Charging Port,Canvas Backpack for Women Storage Notebook Daypack for High School Students",18.99,https://www.amazon.com/Vancropak-Resistant-Backpack-Charging-Notebook/dp/B07VF2ZG6W/ref=sr_1_93?keywords=17+inch+laptop+backpack&qid=1666023760&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-93
"OFUNGO Cartoon Backpack Book Bag for Outdoor Travel, Laptop Backpack Shoulders Casual Daypack with Keychain for Unisex 17 in",18.99,https://www.amazon.com/OFUNGO-Cartoon-Backpack-Shoulders-Keychain/dp/B0B2ZR19G2/ref=sr_1_151?keywords=17+inch+laptop+backpack&qid=1666023785&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-151
Laptop Backpack 15.6-17 Inch Sosoon Travel Backpack for Laptop and Notebook H...,19.0,https://www.ebay.com/itm/295270344585?hash=item44bf7be789:g:3DcAAOSwHBVjDmYh&amdata=enc%3AAQAHAAAAsPUO5nCRTSjNKQv8jc9GW4JUNc2%2FsY1v6ZcUkUIF6Iavp4vvaqbZZstBQK19nBh%2BEIVlH9j7qSSjpCZf1d9kGmgHwOOqJZr5A8Pkc4jv4q6NcJP6961CK9F78pMcGH7adBsGyM3pGuAfsxWmhiwiaAaH81gLalv7v6VhY3dx7PZWFdwq4PZdDdur%2BWkF0hZSChRa3kJ2Z6wWG3J%2FyLqibDf4kJb31qcO8VqxWhzFcaF8%7Ctkp%3ABk9SR8Skkuz8YA
"18.4''17.3"" 17"" 16.4"" 15.6"" Inch Black Laptop briefcase for Work Documents Notebook Shoulder Messenger Bag",19.46,https://www.walmart.com/ip/18-4-17-3-17-16-4-15-6-Inch-Black-Laptop-briefcase-for-Work-Documents-Notebook-Shoulder-Messenger-Bag/364000942?fulfillmentIntent=Shipping&athbdg=L1600
"Travel Laptop Backpack, Business Slim Durable Laptops Backpack with USB Charging Port, College School Computer Bag Gifts for Men and Women Fits 15.6 Inch Notebook (Gray)",19.47,https://www.walmart.com/ip/Travel-Laptop-Backpack-Business-Slim-Durable-Laptops-Backpack-USB-Charging-Port-College-School-Computer-Bag-Gifts-Men-Women-Fits-15-6-Inch-Notebook-G/567126031?fulfillmentIntent=Shipping
Ogio Black Nylon + Mesh Laptop Bag / Backpack with Bridgestone logo NWT,19.7,https://www.ebay.com/itm/165726466114?hash=item2696113042:g:UfwAAOSwGqBjSZWd&amdata=enc%3AAQAHAAAAoHAymi%2FPxsM7btvit6NO23g7VVfZiqUR9Umj9HORfCdFZbHblayo3mOrnOsQoWKBOpJ4V8cSAGyWNeinn9oWjdAo2S01Sqvq4pZlLjOmeBy8JKfoBcG9Vu0tEK02ds1TfQIk9cEtY0AqlT%2FsF5%2F73vHPBxu%2FE9CCbeFUsj9eJzBydtC2Is47zcA35bQ0s%2BENsGpKRptFc7forKjXnsx7F4k%3D%7Ctkp%3ABk9SR8bjkOz8YA
"Slim Laptop Backpack for Women, Fashion Travel Rucksack College School Bookbag",19.92,https://www.amazon.com/Backpack-Fashion-Rucksack-College-Bookbag/dp/B01LXAJF7I/ref=sr_1_162?keywords=17+inch+laptop+backpack&qid=1666023785&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-162
Adidas Prime Gray Black Backpack Large Size Sports Rucksack Hike Back To School,19.95,https://www.ebay.com/itm/394202749243?hash=item5bc850993b:g:ibQAAOSwsABi-ryy&amdata=enc%3AAQAHAAAAsKpla9QK20H3YOG7%2B6y0HL7AYWQd2N7hWD1eNMOSlT4Xi9KlxMIbwaeJCLya8p2ySLxCM6Q0pRrpf75eM6p7auqCbwhluUq2HE%2BWwKPz2MHRrot5oVQndYauY3FMtHWEJy1ROxdHtrbPbYuf1XGnwo6IEZOAPCcnRRcpU3NjZsC35wV6qb7tYZ8mL1wLr%2FWyJ9XZxQ2vi9KUYg9JNQ7IW4YnTYlbSOFs8iADqdMb5SqC%7Ctkp%3ABk9SR4Lkk-z8YA
Iron Man Marvel Avengers Clearance Sale Travel Backpack Laptop School bag NWT,19.95,https://www.ebay.com/itm/225124841574?epid=1900899135&hash=item346a7c7866:g:g6QAAOSwx99hYnMY&amdata=enc%3AAQAHAAAAsIY2x0Li0NEiDQQLMluvfYw1PpyktpPMRsdnen8JALWxHeVVVFhQX7pUqvWN9nuFKZgGBd2GumHMaRtyja%2Bz1qAGM%2F%2B2z8BUJUMK%2BeY8qUuQjvZpPIFW224OOTrhbBFAxOPL2mk1TamAQytkgAnphWtSBJP6Fj6B3fpJ6UJmvkpOy3zOLc3PM4BWU7H%2BEYAqEp9JQ2sPJB3I4ruLXivrubRa94q%2F3VIyi2IRKQH66RVZ%7Ctkp%3ABk9SR_jsluz8YA
Waterproof Laptop Backpack Travel Rucksack School Bag w/ USB Charging Port Gray,19.98,https://www.ebay.com/itm/165530172267?hash=item268a5dfb6b:g:YnwAAOSw5Xpipn5n&amdata=enc%3AAQAHAAAAsDXkspkRWcnzVrLJg9oDwNIoqWHR6k7LVaJnPJ%2BOL3IGkjP3f3BjJ6nC%2BUhdQmOPANTE1sHQbFsSkrOZNwcYtoCUwvmpMhMqvyX5103vjXMk8%2BGuhBIJJ5ohD0NAWbKzhA9rJWBdUDvDhfRcjkUduYwrjXgeuQ%2BwSqutaxgL8lO3foPC0fC%2Bu1KD0L34ai7oBIFuxI9GXPU%2FK2dAfRuUWciVv4pQEDxAW9YtwkEB3dT4%7Ctkp%3ABk9SR5KIluz8YA
"Travel Laptop Backpack, Large Durable Aesthetic School Backpack for Women & Men with USB Charging Slit, Water Resistant Anti-theft College Work Computer Backpack for 17 Inch Notebook, Black",19.99,https://www.amazon.com/Backpack-Aesthetic-Charging-Resistant-Anti-theft/dp/B09SL487H1/ref=sr_1_51?keywords=17+inch+laptop+backpack&qid=1666023747&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-51
"Travel Laptop Backpack, Large Durable Aesthetic School Backpack for Women & Men with USB Charging Slit, Water Resistant Anti-theft College Work Computer Backpack for 17 Inch Notebook, Black",19.99,https://www.amazon.com/Backpack-Aesthetic-Charging-Resistant-Anti-theft/dp/B09SL487H1/ref=sr_1_83?keywords=17+inch+laptop+backpack&qid=1666023760&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-83
"Sosoon Laptop Travel  Backpack with USB Charging Port, Black 15.6-17 Inch",19.99,https://www.ebay.com/itm/134216474528?hash=item1f3fecdfa0:g:ia8AAOSwcvdjDSLr&amdata=enc%3AAQAHAAAAsL0yQ7n45OFWZ%2FllRv5N3Kpeayl5%2BxYo6ElYHRP%2Bp12l2Ne3SQ5OSYpyS6KH%2FIjFEnUh0j1rBRZ426X15JX15FHNTjC5HeOfl75IcakWEgC0g56Aj%2FPlad8fTJU8TQuS94xfmwB9cNK778ZsKHBFtgvJyW9%2BOfGnTAQ1%2FMvkwS7kkHnSaPJoVKT%2FQPdEKEWWH1eSHRxTHBSMBxS768JqN4aOEbjr6XRjM7qNQTRpW7ml%7Ctkp%3ABk9SR8jjkOz8YA
"Prasacco Laptop Backpack 17 inch, Water Resistant Anti- theft Business Backpack",19.99,https://www.ebay.com/itm/273905967327?hash=item3fc61160df:g:qh4AAOSwLW9dE73D&amdata=enc%3AAQAHAAAA8ClP7G%2FtXVYeW7awJllEZQAAMBzBFlTIYxWNvfkTId%2Bwvn%2BIZIden3%2FP7R%2FxRSK1KCos6Ma33%2BWmDjxE4RomnPvO1B5kDKnWCQNXlvnAPmn%2Be5J1zyO2tgSppV2%2BBERgInXvKu6Xe7b4ZfQ3ISBWzRgQujLIGvf40weZjDr1jFD3lWwMBSOnAWlv9aTetGX2alMkNBTzncPmivoBHXhi6SZrGHRtARRGE3ItEaIvmM49oOwMf%2Bq56LFEKJtKQMNmNff%2BvAZBGX%2F21KcxmulCH2hkMju52fc8mYlH%2F%2BNhqneylDp170ckYmUf8EHeAOMoyQ%3D%3D%7Ctkp%3ABk9SR8jjkOz8YA
MIAO GE Backpack School Travel Business Laptop Backpack Black New,19.99,https://www.ebay.com/itm/275495811793?hash=item4024d47ad1:g:2SwAAOSwYfBdQ3Gr&amdata=enc%3AAQAHAAAA8Lf2twOpAHmhWPdWRU1H%2B5SshCMwC5HaZ2Zap3JGIRFOZiRBP2U7LnYaPo0la0YvITNv61SRpCq2xSYCQC0uehbY8jDZzXsjJkTiKTJhbMrL5jx3z3lRi4r3dmCdPvogv8H3HAP2TAm7SUw0BY2x31ssKMT2g37hi1oyFJy1vhFOOst7ImFr0pDlFV43aF1HTh1svVq2fDutQO43Pn3bFI%2FWFNAKZBE7ol48hoxt1Am%2BQ2xyX79HRYDdQqllOmujLwQUKzgd%2F2uGIICbiz51QTHiFaRiHOPBiq2z7LYG%2F%2BHDQ%2BSjqfuRh3RjWwPESsMJqg%3D%3D%7Ctkp%3ABk9SR8rjkOz8YA
"Mancro 17 Inch Laptop Backpack, Travel Laptop Backpack with USB Charging Port",19.99,https://www.ebay.com/itm/115377532076?hash=item1add096cac:g:bHkAAOSw61hieU-W&amdata=enc%3AAQAHAAAAsNwy1TrqSVwuUjWiX6lePaNsYG3Z%2B8eHtkFaa%2Fp%2B2fFUHzwHkh5t0b2Bl5Jtlik0n8ayy4pkUFZSO%2FzTzDFCAi2zldYUFdhxXMrVFIgzTBcrZoEDFyciZ0m04zd%2FdNuet%2BeB3H5qYvrQJFvvLb9gSX4ThIbqfC%2FfndU4kOhp%2FwxOFLcaGQ%2Fa7%2FGYP6my8NZG3550T2XWJ6F%2FKIKVKpauJulNgwGQ9r97S%2Bc2Afrq46GT%7Ctkp%3ABk9SR8rjkOz8YA
Vans Realm Backpack Skateboarding Yellow Black School Bag Laptop Sleeve,19.99,https://www.ebay.com/itm/255706710986?epid=14055378220&hash=item3b894ec3ca:g:x0QAAOSwZlxjEN9W&amdata=enc%3AAQAHAAAA8LoMX8dDaF8Gi8K4V31uNMnwUt8eBijIryQhyP%2FNVMN64wZtlSU0QN9suA4oF%2FwwNG4llfwNZY00C4wi9FuuJqdazV3bL5YnO6BmxAE0oNI3talYxBQmoYrR7CEsVYELsgy%2BuEnwBce3n9YJU95JDNId6m1i%2Fw27AESzY%2FsD%2BbGgR9euOSW%2F7qI9f3V2ss%2BS6UokR2kN53n8k04hcud8iE3DNLMN9Ankg0wh1kJApJ%2BTO%2FiXYnkqph%2BZU%2BAmgFOQAfJDs8ifoZrDJ85cjfGDezCzP%2BlquzrrT7FGPD%2FAU2XgZLq5op2ruUI0wySd1ZAmGA%3D%3D%7Ctkp%3ABk9SR8ikkuz8YA
NEW/NWT Black/Gray Champion Blue Logo Franchise Backpack W/Laptop Pocket $39.99,19.99,https://www.ebay.com/itm/125157655239?hash=item1d23fa42c7:g:UM0AAOSwr1diEQrK&amdata=enc%3AAQAHAAAAsE%2Fxc3OE08VXT9KqKb9oY6y0iyNedmi%2F7so7ep6ELc56nSJUUGaz7g1AhmrtSLD058S8F05%2BoIEtlvQpO4iMcsxei5UW2OLJjGTogitSzS%2Bqk%2F%2BksFVK7NisIxtAcmHTcO0EH2Wq%2B0pJQbM7EWefF2CmWS8rvB8CfLhD%2BfTQcezA6Le2BpVlIpplEFhl4%2BTxUKsZjT63Fn%2B3ajCZk%2BWOatx%2FiGJU75sNzmF%2BReKKJgm9%7Ctkp%3ABk9SR6Kolez8YA
NEW ERA Logo Black Padded Backpack with Laptop compartment,19.99,https://www.ebay.com/itm/334166560232?hash=item4dcde10de8:g:va4AAOSwdodhVsVW&amdata=enc%3AAQAHAAAAsMEk3CkhTbkyrzp5ZdYiGeItjGrAC%2Fzml2if77hRF%2FV8t2L1Wtf7N0LwSKvMY9hLm0fOAm243QQVeTNOk8ZTaxIzxdCaIzmv2cORIOo9oyzjf%2FEdtskA1Qmof4xXGoI3J%2BIB3GJA7CdL%2FGO3tMgwm67f27XsWmroBNf9FZICmDMhJ%2F7AHAjVNka0pgxNr4pniOpULfrY%2BD84yoTEsFRZUEl0XMj4CGlHFsZm0%2BkHeSw%2B%7Ctkp%3ABk9SR_bsluz8YA
"Ful laptop backpack 17 inch"" blue laptop Bag travel",20.0,https://www.ebay.com/itm/185407332155?hash=item2b2b235f3b:g:3J8AAOSwVcFibHCm&amdata=enc%3AAQAHAAAAsPT3oMbqn%2FwCXP8UUFyiWeJWPJoc8Skj9IZwutTELU%2Fp20vIPtkpgkRVrgFArh9egaHGpidgp1H8%2F1o8teBOR1Sp4aIott7Y0K7a7FVzYnHvao7cX7fdP0%2BO%2BgSURnSLbfLfH%2FHDO0CdYgacrlOoSItZazPH8P67O6guDuKjDxS9dwgkfAcSOhOkSGsMJ71ExnfBTzWySq%2FZUMMSfOyp%2F9xtFMbXIgFvqYZ3q%2BbIbn3T%7Ctkp%3ABk9SR_rsluz8YA
"Kenneth Cole REACTION  Laptop Bag, Backpack. Multi Pockets, Travel . Excellent",20.23,https://www.ebay.com/itm/195307533782?hash=item2d793c75d6:g:0EUAAOSwdyBjF54H&amdata=enc%3AAQAHAAAAsELn1pWkkkIhdLRHUnqIsVipm8FmXejaxHw4g0%2FAad9eVPlsu2QbIk1TtV7NpCBBDlKeE2ST%2BCI45xO52y%2BTzwpUNymKynw3yZkcf%2Blid0rmqy9Jjc8U51BMF3%2Fahc0aRD1TDQJtCGSfvnYhMy02QMpJQvzdgAXEG9eLtB7K6ZDN3PLWQEgrS4LLRGfpBuWUMkgQF4jGNA6vY2UkcmBIK8%2FvZ9mWaJW9D7gsampNj5VW%7Ctkp%3ABk9SR8ikkuz8YA
EUC Jansport Big Student Backpack Blue Galaxy,20.7,https://www.ebay.com/itm/334595473358?hash=item4de771bfce:g:uIwAAOSwsg9jTKQT&amdata=enc%3AAQAHAAAAoOPa%2FYl9VP%2BDoUQdhtzN3GnTWaaX%2Bdw%2BFr9stsfew8vKSOP%2FogRpQ29Vq1hle0RhrpcpA8MhfmUpATnzxoBf0z3BVT7%2FDQxADYBgF9bTwOnNMVr9jWjGKzud6Qs%2FGcBc733ApKOz5oqorjY3DT6ZvO%2BBg5rc6Y1atcv%2BAHNayNpLpTjPYY9EST3oO5jnWumEvlCY7zbwJXNCmZBGcT%2BnCQs%3D%7Ctkp%3ABk9SR8rjkOz8YA
Super Mario World Mushroom Backpack Bookbag School Laptop Pocket Nnintendo,20.99,https://www.ebay.com/itm/224819465057?hash=item345848cb61:g:qt4AAOSwbtNhKTiO&amdata=enc%3AAQAHAAAAsPYbfgEYnDrKy%2FR6Ze7pmvjkJPXsTLNJggC1ODQPkMRedCTNPOS00AwKxgmHFgxAxtyQPrPEgUebrVe4ijyZUCwGeMeR%2Br8YU9kGj3DjYr%2FJ33s2FbETsWK7n0CvryJlbr%2FliYvz4Ntr2jm11eexM60qvjigG5h3%2BJBQfQkQKO%2FaidHtzCJcZVDA0wvU4i0MbtzXyGwjcnDuffI6djNzUBzd9Z8IsYrVFd%2F5C6cdNJ9B%7Ctkp%3ABk9SR6Solez8YA
UA Under Armour White & Gray Logo Large Backpack Book Bag Travel Laptop Sleeve,21.95,https://www.ebay.com/itm/275443291222?hash=item4021b31456:g:BCkAAOSwWqtioffn&amdata=enc%3AAQAHAAAAoFFnJ0gGNNDsMC6RN3Q7VZWbMvoA2cib9XPSI5aKGPRk5B09mUJ6mzi34PGWhSAV%2F2Hi9D1OD%2BhHQOUuEIAiIrDaI06%2BlJZ2hqXx1Dx4RuOXFYRNYeUFgh1ujQN8GUF3oMPS9tHG6IS40wNm5ftutUKhNWG2ozC9afwVuVK0oHb8BUJ5i4gY%2F2wxK3lUXmLRGfSijlu7eChS5nVFbR1RCQ4%3D%7Ctkp%3ABk9SR_zjk-z8YA
Marvel Comics Backpack Avengers Spider-Man Iron Man Laptop Sleeve Schoolbag 17”,21.95,https://www.ebay.com/itm/385146345796?hash=item59ac82d944:g:1BYAAOSwytZgKVI8&amdata=enc%3AAQAHAAAA8DUd7XZ8nlaMXnwzgsi0zecvL0GFRfAI4l2dcanf3RyAV3%2BmOM96rgU%2B7VIX6dkti31LidNnhEJnLV5uytpaO%2BeuDG%2FOpzYFYk2FKCxLueUyWcaaoPlWIFoWIVeWnWXE1lRxHZGiNHAyUP0ljVfq0c4PmxjaVWvDNEWQS9D9aQuTaqhFMf8I7s76wQQEyQ%2FwTUpOH3skIbWe5BjGtvSHAXtuuOyY2vjwTfsiK%2ByOOCdqpH0yX2E1Zga87Bb%2Fw3%2F9ZoUZU%2FVDtS%2B1hd9mFSu3fIxBt%2F6mFHArl9Gc03k7iVVvEznCGg8AhVQNSB9kKmxTiA%3D%3D%7Ctkp%3ABk9SR5SIluz8YA
OGIO Black Laptop Backpack Office Campus Tech Corporate Book Bag Large Nice!,21.99,https://www.ebay.com/itm/234651430722?hash=item36a250af42:g:6UgAAOSwWNBi8CgE&amdata=enc%3AAQAHAAAAsGDvE7ERU5s7B4HNUw2NeXlm04Yc4LtU9rKVn4MIOLESICXzz0k5gylF52zhF1erzZKRCM0DfosSx16kBxBhHOFql6GRmWOB93jDdJmT%2FY7ATj3rxSdnUV7Juz9YPaiZMe20lSVEVupyC7QKXaHcVN%2B5avbyFA0QTeREcanAnjNu6xkqhUfmjOmKUrKGp6tP%2FQVIEcuYwpH4PrZ6w3uXmLfvHXdLGhFnPGw91TMMkzto%7Ctkp%3ABk9SR5CIluz8YA
Swiss Army Swiss Gear Airflow Backpack Pockets Bag Laptop Daypack Gray Black sl,21.99,https://www.ebay.com/itm/255675232498?hash=item3b876e70f2:g:12YAAOSwzthgtqc~&amdata=enc%3AAQAHAAAAsIoswhxTmD%2BEPL3E0HI8uiwK81PdNDetaahXSvfkPZ0tazEDQEKzdS1nI2iwQ7VnHHr0fukiHH5v7CtjiGjz3hZAo9LBb%2FcZ4fHUvPqrfIQOYv%2FTa204uRLpaoEhoVOUkvx6fy27bzBz4aMP8DPJX5Hb%2BIcQ1hd84FbUN%2FgiRvTYLHaHUkqk3mMbuddTd8JQyAo9V1rC89BYlP8KiksDMW5wc7hBuF3ASxjEH9%2FXyVsz%7Ctkp%3ABk9SR_Tsluz8YA
Reebok Unisex Adult Felix Backpack Black,22.0,https://www.walmart.com/ip/Reebok-Unisex-Adult-Felix-Backpack-Black/825827017?fulfillmentIntent=Shipping
FUL Alpha Laptop Backpack 17” - Gray / Black Work School Headphone Port,22.0,https://www.ebay.com/itm/265658584497?hash=item3dda7c4db1:g:O4wAAOSw1VJiYzic&amdata=enc%3AAQAHAAAA8IOv0lOtTDEW0QW7aS3yJOzn5nPxSbXca%2BfXjqV9aGSmSQSAbB3DZpebd4QGJ5i0waphjj3isW5C5TQFjqFCMaKlkGCxyLLJdlNbw%2BmqPOgHUioDS6MNtCJ4PDXIz6%2BqodOrdX9O7vUgK8bPHUp4MxFokoe28xGu8FEirFkmJMH5w6Bf%2FlIkLDsLfxzHY8GGNLyr8ZGIb6QJiIlR4lVXARlWAF6KNDoTOa81uz%2BkFl3V0%2BTVZXnFCl3aP9S0yd69IUhy2tjwFQ2T8k9TBf2PCChlI3kY%2F4sFgM4F%2BHU4ujCQTa%2BUymL%2F0KJoG13H6lzR%2Bg%3D%3D%7Ctkp%3ABk9SR_7jk-z8YA
"HEAD Heather Grey Double Compartment Laptop Travel Backpack  Waterproof, Fits 17",22.0,https://www.ebay.com/itm/165460463824?hash=item26863650d0:g:bXAAAOSwvLFibUlJ&amdata=enc%3AAQAHAAAA8KD4xmJt20GGZhlhf4qNqaf3FKDiBErk%2FZbakHccMc1JfvqDz28Io7MAAGkuvhp52x2pURhRzT%2FPsmMUFd7qC%2Bl2bplWDrOwlDg76BoV%2B2YrxmDck%2F7MNOIE05cABUu6tarBC34OBnjvQDgUJkQnDEy22B2qMAEWcDmt8R8N2A%2Bt3i5XUnh4762giFUVPgLHf0knkpM7268psGiFGydS8H%2BdgODPXsoalyKqeIpywNDeU8JCxHBNQmsrLzgxLefrNWSEHwNs1NytAn20mkMkz8X%2FdGmJHaDuq%2Bge8k7bLNgXFOnQpabe5zJdqjAb6Osl3w%3D%3D%7Ctkp%3ABk9SR6Colez8YA
Clearance Sale Travel Backpack Rucksack Laptop School Bag for Girl Women Men-RED,22.5,https://www.ebay.com/itm/363268774559?hash=item5494819a9f:g:c1EAAOSwwC9hzohF&amdata=enc%3AAQAHAAAAsPao9%2BOlzmIznwZ%2FN61z8YMYlL6rQTSwMEjFnaKEuwo7EB%2B90BBsr2N9LuNBYn%2BoOydJ98ZTqwtjNtL5mqIPHBaAX2n9qrd2x7fUJHOKPuns0H3Olv1vXl%2F4JovNkLNzL8NP1xHDzkILNXwxrkBxN%2B4lqw%2F45aF7LMl16t9nmYo40xnpX7s6OQw%2FC9pJK9R%2FilRkTyqS1B%2BxfsqzUZ257a4jZTI8rcZ5EDnD7%2F%2Fqs%2Bke%7Ctkp%3ABk9SR_Tsluz8YA
17-inch rechargeable backpack men and women laptop business travel school bag,22.97,https://www.ebay.com/itm/255014856655?hash=item3b6011e7cf:g:nGwAAOSwArVgxR2r&amdata=enc%3AAQAHAAAA8EXTz4k6Om%2FmFLhk7dplAAOWvDCO1gQwTEBLzRm4d4y101GJeyqQqOlRF3H8Pr09jh9frdu7e%2FXV5y51KpEG1pI77y2lzJ6%2B%2FBI4Oo5YeLb8H0UkAUyq0l%2FEJKMl3TkdDeGjeerK%2FclD0LxccUsQDvpFYLsZ029GuQK%2BU4MuapW86ThjSoWxAhATl%2FODbLH3HPzZGO12UWHA%2F5S4SAmeG4AOaEViGVL0t5cKNVo0JKty4HxCn%2FeXP%2FqPGomMprFJc%2F9uXr4poEOo8UQgvalQDaXCSdGybIh9DvKE%2FfjaoMrGgWLm%2Ft9hDqOrAW6sNdWibQ%3D%3D%7Ctkp%3ABk9SR_bsluz8YA
"MARVEL COMICS PUNISHER BACKPACK 17"" X 12""",22.99,https://www.ebay.com/itm/162262127938?hash=item25c7939542:g:Hr8AAOSwB09YFlxP&amdata=enc%3AAQAHAAAAsLlBpVhYxmVtCxSWb0z461fvwIAR%2BdbX9EndR7CqZMJbm6rrIO%2FbzJtVqFQ3%2BU3GUY6fBq8hulS8oSrPOAoN1B%2FyquyGlPZGsQMqBa7x%2BzsFWVaGkDpJ15nnyXvVEh19dIGgopeKQsir9Y%2FT%2FgI3zTiU2Cjo3VIn4JdQYxPCG0TNH3k5%2BKSnWK8He32A%2FIU1blFlyW6aUg9fLZ%2FMkYb6g0HzGpBjJqoUkhamvh0bJB6o%7Ctkp%3ABk9SR6Kolez8YA
KROSER Laptop Backpack 15.6 Inch Stylish School Backpack Doctor Bag Water Repellent College Casual Daypack with USB Port Travel Business Work Bag for Men/Women-Black,23.19,https://www.amazon.com/gp/goldbox/
"Laptop Backpack, 15.6-17 Inch Travel Backpack for Laptop and Notebook, School",23.92,https://www.ebay.com/itm/203834641289?hash=item2f757dcb89:g:h~UAAOSwZiliDWmn&amdata=enc%3AAQAHAAAA8Hd%2BzY%2FLhtI6oudHBXdXDiIPdpfySYY%2FR%2FKRrpRk3WfwVjwajr8nciITkFjNnnrQj7jPInbQoQ9DP1JAyTF7XFCCul6NMNW9oca6%2BlqvpJc6S9uwzQEMNTqXKWY36SKDDdQK75CviGd4QCehs9rCojADbktdAYHX2le1Kc6WJYGhoBF6zaFxf33rMuPgGzrvP9X%2FvyWe1Vt7TkimKq1KNKqOtARG1gSb11urgSi7X4M8N1Cxgn1vzs4DlJYnan9aDAkHmUrI71%2FGXSTu9Sw84%2FzZcyCWRN2CqJKrYfkh5aZ2LRMm0AhPgu5GRmBg419KfA%3D%3D%7Ctkp%3ABk9SR4Dkk-z8YA
Backpack Briefcase Combo Bag Laptop 17 In Hunter Green Canvas Business Hiking,23.95,https://www.ebay.com/itm/255749162145?hash=item3b8bd684a1:g:Z-4AAOSw~vVe83Tz&amdata=enc%3AAQAHAAAA8E2UW8SlI9ak69x0%2BuPpc64NpsXKewwAj2oSIxBCIjanpRc6OEnGfVECCO362VX1iXRTyGLK4pcPglV3sfmRL0ZKLg9tUkbJPgFDaAaeP5wPdgDEstaR2uq%2F61Nesd8YL%2B%2FWIP259JW1FsVeO%2FEq0lUGl3baaPoR0ZZlRkkuprv4WpGV9C9obh%2FI9yLo4GZo3UyYIzpftoodpPWjIOy8kKTo9qHgn1t45spMtPQLntCdLxh8NQUgDgIfzTOn73FoGIHITrmwWpB4z9bI8VrktLzOB1rjsJokvYsJlrsbhGJQnAcVI16QSTWgT90u%2Boh6GA%3D%3D%7Ctkp%3ABk9SR_zjk-z8YA
